N,P,K,temperature,humidity,ph,rainfall,label,soil_health,weather
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,6.54,rainy
89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,muskmelon,5.8,rainy
110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon,6.37,rainy
95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,muskmelon,6.53,rainy
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,6.5,rainy
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,6.88,rainy
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon,6.03,rainy
94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon,5.96,rainy
84,18,46,27.08808014,93.42402083,6.781050373,25.32159689,muskmelon,5.85,rainy
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon,6.63,rainy
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon,5.92,rainy
86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,muskmelon,5.87,rainy
113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,muskmelon,6.75,rainy
115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon,6.67,rainy
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon,6.06,rainy
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon,6.27,rainy
117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon,6.91,rainy
83,15,49,28.92705913,91.39356832,6.438008153,23.20076686,muskmelon,5.83,rainy
120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,muskmelon,6.67,rainy
111,5,50,27.59350075,91.79742953,6.399891457,24.84266123,muskmelon,6.19,rainy
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,5.97,rainy
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon,6.3,rainy
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,6.66,rainy
102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon,6.08,rainy
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,5.89,rainy
87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon,6.14,rainy
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,6.38,rainy
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon,5.86,rainy
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,6.23,rainy
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,6.2,rainy
82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon,6.03,rainy
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,6.53,rainy
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon,6.05,rainy
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon,6.46,rainy
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,coconut,4.35,rainy
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut,3.3,rainy
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,coconut,3.05,rainy
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,coconut,3.94,rainy
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,4.03,rainy
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,coconut,2.47,rainy
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,2.96,rainy
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,coconut,2.78,rainy
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,3.37,rainy
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,coconut,2.82,rainy
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,coconut,2.68,rainy
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,4.12,rainy
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,coconut,2.81,rainy
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,coconut,4.47,rainy
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,coconut,2.87,rainy
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,coconut,3.8,rainy
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,coconut,4.3,rainy
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,2.66,rainy
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,2.71,rainy
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,2.7,rainy
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,2.86,rainy
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,coconut,3.95,rainy
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,2.12,rainy
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,3.05,rainy
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,coconut,3.63,rainy
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,4.58,rainy
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,3.47,rainy
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,coconut,3.5,rainy
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,coconut,3.93,rainy
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,4.41,rainy
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,coconut,2.46,rainy
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,coconut,4.22,rainy
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,coconut,3.14,rainy
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,coconut,3.64,rainy
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,3.95,rainy
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,coconut,3.35,rainy
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,4.17,rainy
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,2.97,rainy
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,3.28,rainy
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,4.19,rainy
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,coconut,4.34,rainy
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,2.93,rainy
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,coconut,2.68,rainy
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,4.75,rainy
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,coconut,4.08,rainy
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,4.21,rainy
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,3.29,rainy
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,coconut,3.82,rainy
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,3,rainy
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,coconut,3.18,rainy
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,coconut,2.74,rainy
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,coconut,4.07,rainy
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,coconut,2.8,rainy
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,4.53,rainy
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,4.76,rainy
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,4,rainy
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,coconut,2.73,rainy
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,coconut,2.78,rainy
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,coconut,4.22,rainy
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,4.32,rainy
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,4.32,rainy
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,4.75,rainy
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,3.03,rainy
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,coconut,2.32,rainy
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,coconut,2.42,rainy
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,coconut,4.31,rainy
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,4.39,rainy
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,3.89,rainy
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,2.72,rainy
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,3.02,rainy
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,2.92,rainy
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut,3.55,rainy
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,3.34,rainy
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,2.75,rainy
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,2.68,rainy
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,4.07,rainy
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,coconut,3.97,rainy
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,3.01,rainy
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,coconut,3.75,rainy
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,coconut,4.07,rainy
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,4.83,rainy
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,coconut,3.15,rainy
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,coconut,4.3,rainy
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,4.23,rainy
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,4.04,rainy
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,4.07,rainy
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,2.62,rainy
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,4.05,rainy
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,4.12,rainy
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,coconut,3.36,rainy
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut,4.14,rainy
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut,2.96,rainy
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,coconut,3.66,rainy
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,4.03,rainy
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut,4.01,rainy
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,2.73,rainy
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,3.31,rainy
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,coconut,2.9,rainy
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,coconut,3,rainy
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,3.02,rainy
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,6.78,cloudy
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,6.4,rainy
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,5.04,cloudy
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,6.75,cloudy
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,6.52,rainy
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,6.72,rainy
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,6.38,rainy
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,6.68,rainy
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton,5.32,cloudy
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,5.8,cloudy
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton,6.48,rainy
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,6.92,rainy
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,6.32,cloudy
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,6.38,rainy
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton,6.44,rainy
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,6.33,rainy
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,6.48,rainy
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,6.18,cloudy
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,6.57,cloudy
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,6.71,cloudy
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,6.5,rainy
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,6.5,rainy
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,6.38,rainy
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,6.16,rainy
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,5.25,rainy
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,6.76,cloudy
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,6.25,rainy
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,6.78,cloudy
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,5,rainy
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,6.12,cloudy
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,5.41,cloudy
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,5.3,cloudy
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,6.92,rainy
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,6.28,cloudy
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,6.7,rainy
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,6.5,rainy
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,6.43,cloudy
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,6.29,cloudy
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,6.61,cloudy
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,6.6,cloudy
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,6.32,rainy
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,5.32,rainy
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,6.12,rainy
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,5.62,rainy
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,6.38,cloudy
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,6.39,cloudy
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,6.42,cloudy
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,6.3,cloudy
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,6.42,rainy
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,5.19,rainy
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,6.42,cloudy
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,6.08,cloudy
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,6.65,cloudy
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,6.15,cloudy
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,6.68,rainy
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,6.42,rainy
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,5.65,cloudy
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,6.67,rainy
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,6.69,cloudy
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,6.45,rainy
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,6.92,rainy
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,6.25,rainy
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,5.38,cloudy
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,6.68,cloudy
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,6.45,rainy
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,6.95,rainy
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,6.93,cloudy
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,5.5,cloudy
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,4.87,cloudy
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,4.96,rainy
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,6.78,cloudy
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,4.93,cloudy
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,6.34,rainy
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,6.59,cloudy
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,5.25,rainy
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,6.85,rainy
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,6.56,rainy
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,6.46,rainy
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,5.25,rainy
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,6.78,rainy
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,6.53,cloudy
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,5.55,cloudy
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,6.67,cloudy
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,5.49,cloudy
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,5.11,rainy
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,6.48,cloudy
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,6.63,rainy
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,5.39,cloudy
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,6.45,rainy
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,6.6,cloudy
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,6.15,cloudy
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,5.65,rainy
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,6.3,rainy
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,4.73,rainy
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,6.36,cloudy
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,6.3,cloudy
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,6.47,cloudy
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,4.97,cloudy
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,5.3,cloudy
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,6.88,rainy
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,6.48,cloudy
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute,5.65,rainy
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,5.96,rainy
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute,6.27,rainy
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,6.52,cloudy
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,6.36,cloudy
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,5.81,rainy
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,6.03,rainy
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,6.37,cloudy
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,6.04,rainy
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,6.78,cloudy
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,jute,6.32,rainy
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute,6.33,cloudy
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,6.12,rainy
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,5.92,cloudy
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,5.78,cloudy
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,6.22,cloudy
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,6.35,rainy
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,6.18,cloudy
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,6.07,cloudy
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,6.55,cloudy
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute,6.49,cloudy
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute,6.57,cloudy
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,6.34,cloudy
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,6.56,cloudy
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,6.46,rainy
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,6.31,rainy
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,6.31,rainy
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,6.11,cloudy
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,6.33,rainy
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute,6.24,cloudy
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,6.04,rainy
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,6.35,cloudy
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,6.28,cloudy
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute,5.95,cloudy
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,6.45,rainy
77,52,41,23.89069041,83.46409075,6.097294061,167.7230632,jute,6.43,rainy
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,6.7,rainy
62,49,37,24.21744605,82.85284045,7.479248124,166.1365886,jute,5.94,rainy
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,jute,6.7,cloudy
66,47,36,24.85441411,74.4407048,6.57256106,175.572958,jute,5.95,cloudy
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute,6.44,cloudy
89,52,45,24.89326318,77.01222585,7.207457208,196.469984,jute,6.78,cloudy
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,jute,6.48,rainy
94,37,41,24.7634518,87.06071115,6.463538707,179.1630865,jute,6.41,rainy
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute,5.96,cloudy
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute,6.02,rainy
62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,jute,6.07,rainy
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute,6.3,cloudy
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,6.98,rainy
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute,6.56,cloudy
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute,6.32,cloudy
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,jute,6.31,rainy
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,jute,7.06,rainy
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,jute,6.58,cloudy
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,jute,5.92,rainy
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,6.12,rainy
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute,6.43,cloudy
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,jute,6.85,cloudy
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute,5.9,rainy
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute,6.35,cloudy
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute,6.33,rainy
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,6.49,cloudy
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,jute,6.06,cloudy
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute,6.68,rainy
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,jute,6.35,rainy
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,jute,6.2,rainy
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute,6.2,cloudy
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute,6.29,cloudy
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,5.96,rainy
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,jute,5.67,cloudy
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute,6.94,rainy
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute,6.08,cloudy
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute,6.72,rainy
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute,6.15,cloudy
67,46,44,26.82489244,78.20392774,7.093328631,153.9199807,jute,6.15,cloudy
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,jute,6.22,rainy
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute,5.93,rainy
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute,6.3,rainy
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute,6.11,cloudy
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute,6.18,cloudy
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute,6.12,cloudy
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute,6.34,cloudy
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,jute,6.72,cloudy
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,jute,6.25,cloudy
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute,6.46,rainy
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,jute,5.93,rainy
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute,6.2,cloudy
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,jute,6.38,cloudy
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute,6.35,cloudy
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,jute,6.32,cloudy
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,jute,6.55,cloudy
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute,6.93,cloudy
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,jute,5.86,rainy
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,jute,6.46,rainy
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute,6.49,rainy
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute,6.61,rainy
